,FEATURE REQUEST,DuplicatedCode,LargeClass,LongMethod,ExtractInterface,ExtractMethod,ExtractSuperclass,InlineMethod,MoveAndRenameClass,MoveAttribute,MoveClass,MoveMethod,PullUpAttribute,PullUpMethod,PushDownAttribute,PushDownMethod,RenameClass,RenameMethod
5396,show  onefs  jmx  metric  ui  metric  like  namenode  uptimestarttime  hdfs  disk  usagecapacity  cannot  shown  widget  widget  support  am  based  metric  normally  metric  shown  service  specific  dashboard  hardcoded  ui  summaryjsservicecustomviewsmap  code  servicecustomviewsmap  function  return  hbase  appmaindashboardservicehbaseview  hdfs  appmaindashboardservicehdfsview  storm  appmaindashboardservicestormview  yarn  appmaindashboardserviceyarnview  ranger  appmaindashboardservicerangerview  flume  appmaindashboardserviceflumeview  hive  appmaindashboardservicehiveview  propertyservicename  code,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5397,infra  manager  hdfs  upload  support  archiving  infra  solr  upload  exported  document  infa  solr  specified  hdfs  server  hdfs  configuration  defined  ambariinframanagerproperties  file  job,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5398,infra  manager  scheduled  deleting  infra  solr  document  delete  document  infra  solr  specified  interval  also  archiving  mode  delete  document  successfully  exported  uploaded,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1
5399,service  able  implement  server  action  package  add  jar  loaded  eu  xsitypeserveraction  task  defined  euru  upgrade  pack  xml  file  currently  class  ambari  source  code  limites  server  action  custom  service  service  mpacks  perform  jira  proposes  way  allow  service  implement  server  action  class  package  jar  loaded  eu  1  service  serveractions  support  stack  inheritance  varlibambariserverresourcesstackshdp25serviceszookeeperserveractions  dir  contains  jar  server  action  class  varlibambariserverresourcesstackshdp25serviceszookeeperserveractions  root  serveractions  total  8  rwrr  1  root  root  7510  oct  30  1049  testfulljar  2  upgrade  pack  invoke  server  action  shown  server  action  test  without  specifying  service  execution  stage  group  xsitypecluster  nametesta  titletest  abc  executestage  titleaaaa  task  xsitypeserveraction  classorgapacheambariserverserveractionupgradessatestwithoutservice  executestage  group  server  action  test  service  specified  execution  stage  executestage  servicezookeeper  componentzookeeperserver  titleparame  terizing  zookeeper  log4j  property  task  xsitypeserveraction  classorgapacheambariserverserveractionupgradessatestwithservice  summaryzkpr  testsummary  task  executestage,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5400,able  switch  extension  version  stack  version  linked  currently  way  switch  extension  version  stack  version  linked  perform  following  action  stop  extension  service  reregister  delete  extension  service  unlink  old  extension  version  link  new  extension  version  add  extension  service  back  rest  api  allow  u  update  action  extension  link  manner  running  upgrade  hdp  261  263  something  similar  use  hdp  26  stack  version  could  perform  extension  link  switch  manual  step  upgrade  process,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5401,log  search  config  separated  server  log  feeder  interface  log  search  config  getting  complex  serf  many  kind  thing  separated  two  interface  one  server  one  log  feeder  make  cleaner,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
5402,log  feeder  property  handled  one  class  log  feeder  property  scattered  code  documentation  putting  large  block  code  several  class  instead  handled  one  class  together  documentation  default  value  rest  class  asking  one  value,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
5403,log  search  solr  output  property  provided  config  api  solr  output  property  persisted  config  api  log  search  server  output  initialized  fetched  log  feeder,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5404,create  new  rest  resource  handling  ldap  possibly  ambari  configuration  develop  support  handling  ldap  possibly  ambari  ralated  configuration  rest  resource,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5405,add  kerberos  http  spnego  authentication  support  accumulo  subtask  ambari14384  ambari  metric  doesnt  use  spnego  authenticate  kerberos  enabled  cluster  spnego  enabled  hadoop  apis  ambari  metric  collector  webconsole  kerberos  http  spnego  enabled  accumulo  sink  client  ambari  metric  collector  currently  support  kerberos  http  spnego  authentication  eg  varlogaccumulotservertserverhostdebuglog  20170606  230739918  timelinehadooptimelinemetricssink  info  received  wwwauthentication  headernegotiate  url  httpmetricscollectorhost6188wsv1timelinemetrics  20170606  230739927  timelinehadooptimelinemetricssink  info  live  collector  send  metric  metric  sent  discarded  message  skipped  next  20  time,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5406,change  storage  data  requeststagetask  reduce  redundency  trunk  move  stageclusterhostinfo  requestclusterhostinfo,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
5407,log  search  use  pojos  input  configuration  instead  parsing  input  configuration  jsons  logfeeder  configuration  api  return  pojos  input  filter  description,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
5408,allow  extension  autolink  supported  stack  version  would  possible  link  extension  supported  stack  version  parsing  stack  extension  commonservices  directory  would  allow  extension  avoid  making  rest  api  call  set  link,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5409,add  log  level  filter  log  search  config  api,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0
5410,support  removal  pending  host  request  topologyrequest  blueprint  deployment  supported  specify  host  predicate  host  count  control  host  many  host  automatically  join  host  group  case  later  decided  le  host  used  host  group  thus  host  le  original  host  count  provisioned  currently  way  remove  pending  host  request  created  host  never  joined  cluster  actually  reducing  host  count  host  group,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5411,host  tab  clicking  red  badge  toggle  alert  filter  clicking  red  badge  host  tab  toggle  alert  filter  host  page  clicking  anywhere  host  tab  go  host  page  selected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5412,change  hoststackversionresourceprovider  able  install  package  single  host  belonging  cluster  improvement  create  possibility  preinstalling  package  host  host  added  cluster  given  stack  component  new  request  parameter  component  added  hoststackversionresourceprovider  able  pas  list  component  want  install  package,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5413,allow  acceptor  seclector  configuration  api  agent  connector  objective  allow  acceptor  agent  api  connector  configurable  thread  pool  configuration  take  account  2way  1way  connector  configured  agent  every  time  although  one  used  mixedmode  cause  insufficient  thread  agent  threadpool  high  cpu  core  environment,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5414,rolling  restart  datanode  cluster  name  show  null  rolling  restart  service  egdatanode  cluster  name  audit  log  show  null  20160913t1729220330800  useradmin  remoteip127001  operationrequest  server  requesttypepost  urlhttplocalhost8080apiv1clustersamabrirequests  resultstatus202  accepted  commandrestart  cluster  namenull  20160913t1729220420800  useradmin  operationparserollingrestartdatanode11  statusinprogress  requestid15,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5415,ambari  server  work  mysql  oracle  ambari  server  data  might  stored  ambari  server  work  mysql  oracle  ambari  server  data  might  stored  need  create  ddl  script  setup  already  running  mysql  serveroracle  server  ambari  server  need  configured  use  right  adaptor  connecting  either  mysql  oracle,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5416,provide  support  s3  first  class  destination  log  event  ambari17045  added  support  uploading  hadoop  service  log  machine  s3  intended  usage  one  time  trigger  ondemand  log  file  matching  certain  path  uploaded  given  s3  bucket  path  useful  use  case  might  need  one  time  activity  particularly  cluster  deployed  ephemeral  machine  cloud  instance  machine  running  logfeeder  could  irrevocably  lost  case  would  able  retrieve  log  copying  log  one  time  generated  long  period  time  time  copy  log  end  could  extend  cluster  uptime  cost  would  nice  ability  support  s3  another  output  destination  logsearch  like  kafka  solr  etc  jira  track  work  towards  enhancement,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5417,controller  mark  node  unhealthy  upon  command  execution  failure  ambari171  handle  retries  command  agent  side  jira  make  controller  aware  node  repeated  try  command  execution  failed  mark  node  unhealthy  node  put  back  healthy  state  agent  restarted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5418,add  ability  start  stop  service  service  page,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5419,fix  misnamed  zookeeper  connect  string  log  search  variablesproperties  holding  zookeeper  connect  string  misnamed  zkhost  zkhosts  may  misleading  variable  property  name  fixed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5420,support  loading  log  s3  upload  log  s3  archived  analyzed  offline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5421,implement  am  collector  batch  insert  operation  amshbase  check  performance  boost  replacing  insert  operation  bulk  loading  yes  implement  provide  switch  property  enablingdisabling  feature,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5422,ambari  suspend  alert  notification  upgrade  ambari  report  alert  trigger  notification  stack  upgrade  case  alert  notification  suppressed  upgrade  prevent  false  positive  however  alert  dont  related  cluster  remain  fully  operational  host  disk  space  upgrade  finalized  ambari  server  performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5423,provide  ability  pas  jpa  eclipselink  property  datasource  currently  way  pas  jpa  eclipselink  specific  connectiondatasource  property  ambariproperties  although  exists  configurationgetdatabasecustomproperties  actually  driver  specific  property  property  eclipselink  example  wanted  pas  jdbc  driver  foobar  could  set  serverjdbcpropertiesfoobar  get  translated  eclipselinkjdbcpropertyfoobar  however  wanted  set  eclipselink  jpa  specific  datasource  property  see  httpwwweclipseorgeclipselinkapi26orgeclipsepersistenceconfigpersistenceunitpropertieshtml  would  able  proposal  add  something  similar  custom  driver  property  code  serverpersistencepropertieseclipselinkjdbcbatchwritingsize25  code  could  get  translated  code  propertiesputeclipselinkjdbcbatchwritingsize  25  code,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5424,incremental  change  logsearch  bring  date  trunk  initial  logsearch  commit  change  included  jira  track  addition  item  1  use  standard  tokenizer  indexing  2  configuring  log  level  filter  logfeeder  3  tab  graph  clean,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1
5425,automate  creation  ambari  server  proxy  user  securenonsecure  cluster  principal  keytab  setup  jaas  secure  cluster  aim  improvement  automate  following  creation  proxy  user  ambari  server  necessary  view  file  hive  pig  tez  etc  creation  ambari  server  principal  keytab  setup  jaas  currently  manual  step  documented  httpdocshortonworkscomhdpdocumentsambari2100bkambarisecurityguidecontentoptionalsetupkerberosforambariserverhtml  case  non  secure  cluster  ambari  proxy  user  set  user  account  ambari  server  running  specified  ambariserverproperties  ambariserveruser  adjusted  running  ambariserver  setup  stackadvisor  responsible  configuring  proxy  user  secure  nonsecure  cluster  wizard  blueprint  based  deployment  therefore  case  blueprint  based  deployment  proxy  user  created  configrecommendationstrategy  alwaysapply  cluster  template  following  proxy  user  configured  stackadvisor  code  hadoopproxyuserambariproxyusergroups  hadoopproxyuserambariproxyuserhosts  hadoopproxyuserhcatgroups  hadoopproxyuserhcathosts  webhcatproxyuserambariproxyusergroups  webhcatproxyuserambariproxyuserhosts  yarntimelineservicehttpauthenticationproxyuserambariproxyuserhosts  yarntimelineservicehttpauthenticationproxyuserambariproxyuserusers  yarntimelineservicehttpauthenticationproxyuserambariproxyusergroups  code  secure  eg  securitytypekerberos  cluster  proxy  user  setup  based  ambari  server  principal  new  identity  ambariserver  added  default  kerberos  descriptor  principal  name  specified  modified  either  kerberos  setup  wizard  screen  submitting  custom  kerberos  descriptor  blueprint  case  default  principal  name  codeambariserverclusternamerealmcode  generate  principal  keytab  set  jaas  configuration  file  generation  ambari  server  principal  keytab  enabled  disabled  setting  config  property  createambariprincipal  true  false  kerberosenv  config  create  ambari  principal  keytab  keberos  setup  wizard  screen  enabled  default  new  functionality  kerberos  related  handling  configuration  recommended  stackadvisor  property  marked  delete  flag  stackadvisor  removed  configuration  running  enable  kerberos  wizard  necessary  able  remove  old  ambari  proxy  user  nonsecure  mode  scenario  multiple  ambari  server  managing  single  cluster  operation  master  ambari  server  affected  ambari  server  instance  need  manually  updated  meaning  ambari  server  keytab  file  need  manually  distributed  ambari  server  host  also  ambari  server  jaas  file  need  manually  updated  either  editing  etcambariserverconfkrb5jaasloginconf  file  executing  ambariserver  setupsecurity  selecting  option  3  setup  ambari  kerberos  jaas  configuration,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
